replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
141,12486,487.97027523054334,480,7100.0,24,24,0.0,0.0,0.0,0.16726064539545682,0.1716494659877969,0.10270084521057517,11,6,1,6,0.0,2100.0,500.0,4500.0
142,12487,488.3516553187388,480,8800.0,27,27,0.11868857006229687,0.0,0.0,0.17999862787882842,0.30217574939418007,0.04621518168485534,12,3,5,7,0.0,1050.0,2500.0,5250.0
143,12488,465.8259136249221,480,8350.0,27,27,0.0,0.0,11.413631163650223,0.1864038758348096,0.1980725116136701,0.08838885702513874,12,6,2,7,0.0,2100.0,1000.0,5250.0
144,12489,416.61259595738295,480,1800.0,19,19,0.0,0.0,0.0,0.12913422693332752,0.23845921265765768,0.0,15,3,0,1,0.0,1050.0,0.0,750.0
145,12490,473.3813534496538,480,9100.0,32,32,0.017521518892767762,0.0,0.0,0.19283351402256055,0.2432380797913539,0.06966347134926655,16,6,2,8,0.0,2100.0,1000.0,6000.0
146,12491,486.6253410874702,480,12700.0,31,31,0.0,0.0,1.4470690561644375,0.22700139037833084,0.2000775786090316,0.1884807216298655,9,7,4,11,0.0,2450.0,2000.0,8250.0
147,12492,493.3168001820818,480,7200.0,17,17,0.0,0.0,0.0,0.12402882935788886,0.07871769997348049,0.030530683257178056,3,7,2,5,0.0,2450.0,1000.0,3750.0
148,12493,467.3040431143073,480,8400.0,27,27,0.01826047501892097,0.0,0.0,0.19834092912437312,0.2595453766327492,0.12568542804800373,13,4,2,8,0.0,1400.0,1000.0,6000.0
149,12494,465.88545035181886,480,10400.0,26,26,0.0,0.0,0.0,0.178456345419275,0.1940177788967685,0.008639043953336131,7,9,1,9,0.0,3150.0,500.0,6750.0
150,12495,522.7387626782096,480,4600.0,18,18,0.0,0.0,0.0,0.09008751236921728,0.1612590352763531,0.06198462897013733,8,6,2,2,0.0,2100.0,1000.0,1500.0
151,12496,470.8556134284546,480,4700.0,19,19,0.0,0.0,0.0,0.1210817642993683,0.16342799917911355,0.05056125975350456,11,2,2,4,0.0,700.0,1000.0,3000.0
152,12497,495.3767471905653,480,6900.0,25,25,0.0,0.0,0.0,0.14371004798117243,0.2350332662801698,0.08811423734186821,10,9,3,3,0.0,3150.0,1500.0,2250.0
153,12498,469.84176276271546,480,9600.0,23,23,0.0,0.0,0.0,0.163814332587288,0.1216806027985524,0.07131447521876934,6,6,3,8,0.0,2100.0,1500.0,6000.0
154,12499,491.8666153595151,480,4800.0,23,23,0.0,0.0,1.3588252890073893,0.12865133306804724,0.24562947785565753,0.12902930661353249,14,3,3,3,0.0,1050.0,1500.0,2250.0
155,12500,489.0715453065955,480,9250.0,33,33,0.1047016367057922,0.0,0.0,0.17676182926053613,0.2684047392368128,0.175229368851619,14,10,4,5,0.0,3500.0,2000.0,3750.0
156,12501,484.8840405500717,480,8250.0,24,24,0.06440167279605132,0.0,0.0,0.16283362461336726,0.19353599263049082,0.029181039790162473,10,5,1,8,0.0,1750.0,500.0,6000.0
157,12502,478.5915948072589,480,6700.0,22,22,0.0,0.0,0.0,0.1409033462130618,0.1903690734138065,0.10899627232462288,11,2,3,6,0.0,700.0,1500.0,4500.0
158,12503,525.5413892295607,480,8850.0,22,22,0.06673702840617259,0.0,11.069538835712498,0.15251609155326254,0.11529641371652768,0.23407869165893977,6,6,3,7,0.0,2100.0,1500.0,5250.0
159,12504,476.09877581352276,480,8050.0,28,28,0.4851498056752043,0.0,0.0,0.16462188100708097,0.1919651197930216,0.044714317470738084,14,3,5,6,0.0,1050.0,2500.0,4500.0
160,12505,492.77566816196025,480,3400.0,20,20,0.0,0.0,0.0,0.10687901504240127,0.18777316084983228,0.0289892211804033,13,4,1,2,0.0,1400.0,500.0,1500.0
161,12506,498.7413117110867,480,4600.0,18,18,0.0,0.0,0.0,0.09880574428166064,0.250527997547204,0.07310777564750709,8,6,2,2,0.0,2100.0,1000.0,1500.0
162,12507,489.213746308414,480,3750.0,21,21,0.0,0.0,0.0,0.1158875127078061,0.2751551170383523,0.04617196835555413,13,5,1,2,0.0,1750.0,500.0,1500.0
163,12508,495.31603947610955,480,8950.0,28,28,0.09445193152859588,0.0,0.0,0.1554146917701936,0.2515232484756911,0.09631925764143859,9,12,2,5,0.0,4200.0,1000.0,3750.0
164,12509,499.845063558545,480,6550.0,19,19,0.0,0.0,0.0,0.13294875242939155,0.16556873534570216,0.1333199487408224,8,3,2,6,0.0,1050.0,1000.0,4500.0
165,12510,456.1539686472045,480,9200.0,27,27,0.12594971349615122,0.0,0.0,0.18739640152802386,0.3065228236249945,0.16829622521583823,10,7,3,7,0.0,2450.0,1500.0,5250.0
166,12511,496.9427077634138,480,5950.0,22,22,0.5948455942564252,0.0,0.0,0.14288775745870497,0.2956746715646226,0.0003263243468692257,10,7,1,4,0.0,2450.0,500.0,3000.0
167,12512,514.5851416804677,480,7900.0,31,31,0.0,0.0,0.0,0.18781869049518693,0.22741831719075697,0.07796406361631043,15,9,2,5,0.0,3150.0,1000.0,3750.0
168,12513,496.7216645657752,480,10550.0,30,30,0.048358603552164446,0.0,0.0,0.1814114367329407,0.3155753130787925,0.07918967880423633,8,13,3,6,0.0,4550.0,1500.0,4500.0
169,12514,480.1770869916677,480,7300.0,24,24,0.19154004143100659,0.0,0.0,0.14912525370003632,0.23082872619407896,0.040389978978923734,9,8,3,4,0.0,2800.0,1500.0,3000.0
170,12515,452.9323746199844,480,8550.0,27,27,0.3429355994659865,0.0,0.0,0.16582828619264803,0.2726837864490292,0.08985233931809027,8,13,2,4,0.0,4550.0,1000.0,3000.0
171,12516,434.04997075048993,480,5350.0,19,19,0.0034088509539922022,0.0,0.0,0.13851272703721126,0.16031026516935426,0.05892833630806984,8,6,2,3,0.0,2100.0,1000.0,2250.0
172,12517,540.9625566430051,480,5650.0,22,22,0.0,0.0,0.0,0.12252845517335972,0.3042768093006711,0.00781861899096234,12,4,1,5,0.0,1400.0,500.0,3750.0
173,12518,475.1545288880946,480,8700.0,26,26,0.0,0.0,0.0,0.15905937466070552,0.20870984592944908,0.08138974437128697,9,7,5,5,0.0,2450.0,2500.0,3750.0
174,12519,494.1385403182032,480,8050.0,27,27,0.02209539046031468,0.0,0.0,0.18596205201868296,0.3069257921433992,0.04489816911051321,14,3,2,8,0.0,1050.0,1000.0,6000.0
175,12520,480.4151494526854,480,8950.0,21,21,0.0,0.0,0.0,0.1443000166442113,0.17944912983067074,0.05541999121289303,5,7,1,8,0.0,2450.0,500.0,6000.0
176,12521,521.5170166445437,480,4850.0,21,21,0.0,0.0,0.0,0.09302947916749967,0.23139960024982623,0.16293384395066351,11,6,1,3,0.0,2100.0,500.0,2250.0
177,12522,566.5585758823845,480,6550.0,23,23,0.17593483469500162,0.0,3.4738292791679783,0.1122856598063578,0.22134894478665923,0.13446989107958243,11,3,5,4,0.0,1050.0,2500.0,3000.0
178,12523,544.3286775544829,480,7550.0,22,22,0.14445576846669894,0.0,0.0,0.14243545065943097,0.19484188318166096,0.020986109437940655,10,3,1,8,0.0,1050.0,500.0,6000.0
179,12524,525.192504279609,480,5550.0,24,24,0.0,0.0,0.0,0.12018483154693067,0.25658742916695343,0.03045276138254049,12,8,1,3,0.0,2800.0,500.0,2250.0
180,12525,482.4105915930095,480,4550.0,17,17,0.0,0.0,0.0,0.10722936875537717,0.11040783271544138,0.08079164141663651,9,3,1,4,0.0,1050.0,500.0,3000.0
181,12526,491.24285147435313,480,5450.0,23,23,0.0,0.0,0.0,0.13781314901298056,0.20373587739577734,0.12549844721634484,11,7,3,2,0.0,2450.0,1500.0,1500.0
182,12527,472.70117818806153,480,5950.0,19,19,0.0,0.0,1.3282891309201403,0.11465029877169082,0.14243746229295606,0.15907768166081135,6,7,4,2,0.0,2450.0,2000.0,1500.0
183,12528,493.08451583972516,480,6550.0,21,21,0.12679209326040022,0.0,0.0,0.1355917057180997,0.1648247025201857,0.09696466386100669,10,3,2,6,0.0,1050.0,1000.0,4500.0
184,12529,488.1049216736708,480,4500.0,18,18,0.0,0.0,0.0,0.11694704520811881,0.10992172984243535,0.007635711248616131,9,5,1,3,0.0,1750.0,500.0,2250.0
185,12530,479.38260817318115,480,9100.0,27,27,0.2019235619591884,0.0,0.0,0.18056412278043618,0.18257616848572125,0.14502315928777024,11,6,2,8,0.0,2100.0,1000.0,6000.0
186,12531,515.1838937026195,480,6950.0,21,21,0.06941582922820544,0.0,0.0,0.11858301270463177,0.13275326650587171,0.16617156846986322,7,7,3,4,0.0,2450.0,1500.0,3000.0
187,12532,481.16058226230786,480,9850.0,36,36,0.24234224465692714,0.0,0.0,0.23292932512811487,0.2715508507599777,0.0911819736406594,19,6,2,9,0.0,2100.0,1000.0,6750.0
188,12533,479.0098316688287,480,9750.0,26,26,0.0,0.0,0.0,0.17698454039091752,0.2209545328843431,0.10265162398733416,7,10,2,7,0.0,3500.0,1000.0,5250.0
189,12534,496.64829924854234,480,10650.0,27,27,0.7554040882363614,0.0,0.0,0.17525931246190452,0.18312960441074244,0.1089321466078962,10,4,2,11,0.0,1400.0,1000.0,8250.0
190,12535,525.8402425856594,480,6150.0,21,21,0.1614720248444834,0.0,0.0,0.10891884684133701,0.16781232738160862,0.04432626371905004,7,9,3,2,0.0,3150.0,1500.0,1500.0
191,12536,506.7163008450443,480,10100.0,38,38,0.03425735972963763,0.0,0.0,0.23272722913219365,0.35450796892654435,0.15244249138638435,18,11,2,7,0.0,3850.0,1000.0,5250.0
192,12537,490.13412658390325,480,2400.0,12,12,0.0,0.0,0.0,0.060141253250633755,0.10150732841269933,0.06135632998789751,6,4,2,0,0.0,1400.0,1000.0,0.0
193,12538,484.0963313532112,480,8750.0,26,26,0.18655406514215564,0.13991099143409377,0.0,0.152944820161121,0.2933550146833777,0.16272302448684947,8,10,3,5,0.0,3500.0,1500.0,3750.0
194,12539,486.44682836863575,480,7700.0,21,21,0.24293487313864912,0.0,0.05969576617293484,0.1456427170946907,0.07191753431859373,0.10151021502319328,8,2,5,6,0.0,700.0,2500.0,4500.0
195,12540,508.9934835977863,480,8450.0,28,28,0.16869980351590236,0.0,0.0,0.1669049456299419,0.1951771814197162,0.04441320093206724,12,7,3,6,0.0,2450.0,1500.0,4500.0
196,12541,472.34371127760403,480,7400.0,25,25,0.2694979756206061,0.0,0.0,0.1725666346880355,0.2554483928879926,0.015505483581196699,10,9,1,5,0.0,3150.0,500.0,3750.0
197,12542,535.4919040706134,480,6500.0,21,21,0.04966738675375382,0.0,0.0,0.10723302336328895,0.14469601542164043,0.08546475188737195,9,5,2,5,0.0,1750.0,1000.0,3750.0
198,12543,465.4952631024926,480,4300.0,20,20,0.0,0.0,0.0,0.11554239032544161,0.1466143310796577,0.0005960513723659422,12,3,2,3,0.0,1050.0,1000.0,2250.0
199,12544,533.7484084786273,480,3050.0,19,19,0.0,0.0,0.0,0.09099010118174217,0.2362995516737982,0.007434804682822675,13,3,1,2,0.0,1050.0,500.0,1500.0
200,12545,496.48421419912813,480,7050.0,26,26,0.06326998747650893,0.0,0.0,0.17589221177381895,0.28385744863298074,0.13310277323782826,14,3,3,6,0.0,1050.0,1500.0,4500.0
201,12546,455.20765186379447,480,6250.0,18,18,0.0,0.0,15.363770000720876,0.12465276206306256,0.1285669408009113,0.20050131468030186,6,5,3,4,0.0,1750.0,1500.0,3000.0
202,12547,468.8503476838421,480,8350.0,20,20,0.1880512148290066,0.0,0.0,0.1479771976193883,0.13593560067645893,0.029971339369966436,5,6,2,7,0.0,2100.0,1000.0,5250.0
203,12548,476.0641624334449,480,6750.0,29,29,0.0,0.0,5.9506718678607395,0.198507849045444,0.3805944297669747,0.1827724687732005,16,5,4,4,0.0,1750.0,2000.0,3000.0
204,12549,487.0216607653952,480,5900.0,21,21,0.0,0.0,9.696626377949164,0.11479808533352251,0.1992135707214459,0.1238734890166462,10,4,3,4,0.0,1400.0,1500.0,3000.0
205,12550,485.02490250490763,480,11450.0,27,27,0.30773103242632804,0.0,4.637402766270536,0.20614307072140073,0.11051106053489992,0.07360110150314023,7,7,3,10,0.0,2450.0,1500.0,7500.0
206,12551,488.55776171119754,480,5100.0,20,20,0.17012152164619748,0.0,0.0,0.11502469721918455,0.23957570867970757,0.2922813668643475,9,6,3,2,0.0,2100.0,1500.0,1500.0
207,12552,478.76030597017495,480,7800.0,23,23,0.0,0.0,0.0,0.17588991823746075,0.1616849041684379,0.0862588793751337,10,3,3,7,0.0,1050.0,1500.0,5250.0
208,12553,467.3172247301363,480,8050.0,20,20,0.0,0.0,0.0,0.1461104516237737,0.14230665479800197,0.03520510762679422,7,3,2,8,0.0,1050.0,1000.0,6000.0
209,12554,447.78230771751726,480,8600.0,31,31,0.0,0.28499927759943344,0.0,0.22264181350170437,0.20929695712898588,0.14886721082902785,18,1,3,9,0.0,350.0,1500.0,6750.0
210,12555,481.62186651550587,480,8500.0,24,24,0.11725315702385213,0.0,0.0,0.158353667786502,0.14621296627435354,0.016067016369891156,7,10,1,6,0.0,3500.0,500.0,4500.0
211,12556,489.9880932587962,480,4350.0,17,17,0.0,0.0,0.0,0.09902441669911571,0.12685168055798138,0.0952306746210226,7,6,3,1,0.0,2100.0,1500.0,750.0
212,12557,449.3465070140429,480,6700.0,19,19,0.0,0.0,0.0,0.12564481871498165,0.16641122519543325,0.15225984864556075,5,7,4,3,0.0,2450.0,2000.0,2250.0
213,12558,478.89490170588107,480,6550.0,22,22,0.06933477379316794,0.0,0.0,0.13015052116366113,0.20784353701250044,0.0936517256600419,8,8,3,3,0.0,2800.0,1500.0,2250.0
214,12559,503.5115247913399,480,11400.0,29,29,0.20450811153041032,0.0,0.0,0.18213626624574814,0.2247934826277781,0.08072508110575585,8,9,3,9,0.0,3150.0,1500.0,6750.0
215,12560,524.767112823773,480,7750.0,31,31,0.043057804586044676,0.0,0.0,0.16325997195210126,0.30330770338857915,0.10973149774164126,14,10,4,3,0.0,3500.0,2000.0,2250.0
216,12561,493.31752102831655,480,7100.0,26,26,0.04758103811254699,0.0,0.0,0.1542946873622141,0.29835565671692704,0.013441525847592747,13,6,1,6,0.0,2100.0,500.0,4500.0
217,12562,503.7218699895001,480,9650.0,32,32,0.17003342373960173,0.0,0.0,0.17683654631271886,0.2489978205176358,0.13034239663125652,13,9,4,6,0.0,3150.0,2000.0,4500.0
218,12563,475.79141849577144,480,4950.0,18,18,0.0,0.0,0.0,0.11278138127345098,0.14971505361096604,0.08387872268987277,7,7,2,2,0.0,2450.0,1000.0,1500.0
219,12564,507.5791789907662,480,5600.0,17,17,0.0,0.0,0.0,0.10954660610023093,0.10311149561035277,0.1398462772647187,8,1,3,5,0.0,350.0,1500.0,3750.0
220,12565,500.39529869700664,480,6250.0,27,27,0.0,0.04371923167658896,0.0,0.15637447548249822,0.20744304849095832,0.03884928528937894,13,10,1,3,0.0,3500.0,500.0,2250.0
221,12566,488.0534265870839,480,6500.0,24,24,0.2928999974364193,0.0,0.0,0.16522426148496802,0.2575699262579509,0.01166655501345433,12,5,2,5,0.0,1750.0,1000.0,3750.0
222,12567,459.3896254672238,480,7150.0,22,22,0.0,0.0,6.926235788952276,0.13115774003129194,0.17948214539231735,0.18973366658231103,9,4,4,5,0.0,1400.0,2000.0,3750.0
223,12568,499.92749004831495,480,4150.0,22,22,0.0,0.0,57.86898703154506,0.11539679443980566,0.2768942952026954,0.14439005384818668,14,4,1,3,0.0,1400.0,500.0,2250.0
224,12569,506.78528281872593,480,6550.0,20,20,0.013842429637560372,0.0,0.0,0.11123600234082671,0.15346214880602424,0.10163860385468489,6,8,3,3,0.0,2800.0,1500.0,2250.0
225,12570,503.4595866897281,480,3950.0,23,23,0.04403758940492006,0.0,0.0,0.1202045853873184,0.329187465107352,0.1259101921833602,16,2,2,3,0.0,700.0,1000.0,2250.0
226,12571,549.155769280249,480,6400.0,19,19,0.013274946410011748,0.0,0.0,0.11994237720809177,0.19496034675279872,0.08278611306486572,8,4,1,6,0.0,1400.0,500.0,4500.0
227,12572,525.7124441673591,480,5750.0,26,26,0.24127211357605696,0.7551681060781391,0.0,0.14384276755075662,0.27013500976553595,0.13926316257680857,15,5,2,4,0.0,1750.0,1000.0,3000.0
228,12573,531.0482975704749,480,9050.0,26,26,0.0,0.0,0.0,0.1398643236942958,0.2656091292409619,0.08371601920914298,8,8,5,5,0.0,2800.0,2500.0,3750.0
229,12574,466.7317867754814,480,5150.0,23,23,0.0,0.0,0.0,0.12276254999968035,0.141704582890284,0.08174196297924056,13,4,3,3,0.0,1400.0,1500.0,2250.0
230,12575,472.8760168811092,480,8600.0,26,26,0.0,0.0,1.4805110673772504,0.15747042845572057,0.15759904482908169,0.40175512808034886,10,6,4,6,0.0,2100.0,2000.0,4500.0
231,12576,423.1741910027198,480,8550.0,30,30,0.018814924646682128,0.20778015890737025,1.3086507380256098,0.20922283151059443,0.21986757001947446,0.22267771606743247,15,3,6,6,0.0,1050.0,3000.0,4500.0
232,12577,487.57858569904454,480,8300.0,20,20,0.0,0.0,0.0,0.13889912267539123,0.08887809476311156,0.10396179240241774,6,3,4,7,0.0,1050.0,2000.0,5250.0
233,12578,478.2446296158793,480,6100.0,21,21,0.11510007919443004,0.0,2.6866336893113676,0.12471865455341925,0.16711635803476693,0.14181061570896913,9,6,2,4,0.0,2100.0,1000.0,3000.0
234,12579,496.68575242400965,480,6900.0,24,24,0.4025081114329492,0.0,0.0,0.1605812461516739,0.19546464208595296,0.09331166460797068,12,4,2,6,0.0,1400.0,1000.0,4500.0
235,12580,453.91692368587456,480,6400.0,17,17,0.0710619281687206,0.0,0.0,0.13205974218556313,0.13016183053813857,0.0026361122895520554,6,4,1,6,0.0,1400.0,500.0,4500.0
236,12581,482.3058958524878,480,5850.0,25,25,0.08571791401948758,0.0,0.0,0.13363590015440777,0.31299078898321486,0.0,14,6,0,5,0.0,2100.0,0.0,3750.0
237,12582,490.6476523725698,480,7400.0,28,28,0.3154753341383229,0.0,0.0,0.19727673559292186,0.262056112375354,0.0016014940258993087,13,9,1,5,0.0,3150.0,500.0,3750.0
238,12583,455.14676826728834,480,3050.0,14,14,0.0,0.0,0.0,0.10025395225305016,0.16075862673886768,0.016092253893283854,8,3,1,2,0.0,1050.0,500.0,1500.0
239,12584,491.11920012807605,480,9550.0,23,23,0.18427941880567042,0.0,0.0,0.17442918823996167,0.08114683306352574,0.08192126853723454,7,3,5,8,0.0,1050.0,2500.0,6000.0
240,12585,499.93208815909713,480,6700.0,26,26,0.0,0.0,0.0,0.1402145637706825,0.2623954283080526,0.014331297627988543,13,7,1,5,0.0,2450.0,500.0,3750.0
241,12586,487.6396644007526,480,8100.0,22,22,0.5702859489483775,0.04502825592608089,0.0,0.11990664524072846,0.20865171869362448,0.10685164356067567,7,6,3,6,0.0,2100.0,1500.0,4500.0
242,12587,479.13023112413265,480,7150.0,23,23,0.0,0.0,1.3757387465046236,0.14995147464182654,0.12785683313083696,0.16330524142626593,10,4,4,5,0.0,1400.0,2000.0,3750.0
243,12588,477.03169437990005,480,8250.0,34,34,0.06322554374580303,0.17451878941819993,0.0,0.20352586157175245,0.37466451049984534,0.1175105122507922,17,10,2,5,0.0,3500.0,1000.0,3750.0
244,12589,485.63127168206705,480,4700.0,19,19,0.0,0.0,0.0,0.09815796136481118,0.12045406414910255,0.0,9,7,0,3,0.0,2450.0,0.0,2250.0
245,12590,430.3376495416265,480,5750.0,23,23,0.05748827209593737,0.03254236779229767,0.0,0.17135613599373964,0.23565076250343073,0.13571633714225637,12,5,2,4,0.0,1750.0,1000.0,3000.0
246,12591,463.37156786443927,480,8850.0,29,29,0.20365640797459958,0.0,0.0,0.18931143253552357,0.2607006629452977,0.0923320300813035,13,6,3,7,0.0,2100.0,1500.0,5250.0
247,12592,506.1692715241811,480,9300.0,28,28,9.422357051290322e-05,0.0,0.0,0.17421077515276914,0.25061920089966283,0.03812234222031583,11,8,1,8,0.0,2800.0,500.0,6000.0
248,12593,523.6290961324723,480,2850.0,10,10,0.0,0.0,0.0,0.05801715873674011,0.035203550387581134,0.07952294207113667,5,1,2,2,0.0,350.0,1000.0,1500.0
249,12594,470.8672142468148,480,5700.0,23,23,0.0,0.0,0.0,0.15488265857617234,0.18579178689147846,0.0475077231399825,11,7,2,3,0.0,2450.0,1000.0,2250.0
250,12595,529.298586920842,480,4650.0,17,17,0.0,0.0,0.0,0.08106071084290441,0.1755380324860922,0.0309086332180155,6,9,0,2,0.0,3150.0,0.0,1500.0
251,12596,494.81247916873065,480,6250.0,20,20,0.0,0.0,0.0,0.10754362526199389,0.14857014226871781,0.08011042120766898,6,10,1,3,0.0,3500.0,500.0,2250.0
252,12597,467.8782856867715,480,4800.0,20,20,0.0,0.0,0.0,0.1261000967602389,0.14844600570023747,0.12450460416831728,11,3,3,3,0.0,1050.0,1500.0,2250.0
253,12598,516.9597563585975,480,5750.0,23,23,0.16948904838470655,0.0,0.0,0.13389917101146168,0.1766829084885975,0.0428440938241146,12,5,2,4,0.0,1750.0,1000.0,3000.0
254,12599,486.15343065615036,480,8050.0,24,24,0.08094049865053361,0.0,0.0,0.15639456227861737,0.2507768552158614,0.12344198099331266,8,8,3,5,0.0,2800.0,1500.0,3750.0
255,12600,513.9568528502799,480,11100.0,29,29,0.0,0.0,0.0,0.18888734217952446,0.1382915409046258,0.07575841437300264,10,6,3,10,0.0,2100.0,1500.0,7500.0
256,12601,481.77980315141946,480,5650.0,19,19,0.0,0.0,0.0,0.1149752978439165,0.12369506543879738,0.050027273776687524,8,4,4,3,0.0,1400.0,2000.0,2250.0
257,12602,514.1633086540206,480,8100.0,26,26,0.0,0.0,3.695345083785687,0.13953935676083273,0.24701107389608615,0.19221031022257754,10,6,6,4,0.0,2100.0,3000.0,3000.0
258,12603,462.2050459236915,480,9250.0,24,24,0.0,0.0,0.0,0.18169326350715292,0.1580211890533325,0.0,9,5,0,10,0.0,1750.0,0.0,7500.0
259,12604,488.77802520831904,480,6350.0,21,21,0.0,0.0,0.0,0.15212830673207448,0.17291668330102924,0.029089330041836538,9,6,1,5,0.0,2100.0,500.0,3750.0
260,12605,492.29396879357313,480,6150.0,26,26,0.35768285412268924,0.0,0.0,0.18213377775053388,0.3573596555742788,0.08717551654092796,15,4,2,5,0.0,1400.0,1000.0,3750.0
261,12606,510.6051072650504,480,6100.0,22,22,0.0,0.0,0.0,0.11825474497718735,0.15518220947440864,0.15465203230754754,9,6,5,2,0.0,2100.0,2500.0,1500.0
262,12607,482.9015018259255,480,8450.0,31,31,0.25316704668493034,0.0,0.0,0.2065736243205592,0.46425637382696566,0.1618087952794831,15,7,3,6,0.0,2450.0,1500.0,4500.0
263,12608,487.3261287665424,480,8900.0,26,26,0.12317674958522563,0.0,0.0,0.17936893439569615,0.33169422585485053,0.08194170461379056,9,9,1,7,0.0,3150.0,500.0,5250.0
264,12609,482.59728218750627,480,7550.0,26,26,0.44301343920779984,0.0,0.6872054949302111,0.16853802153183856,0.2805958908444931,0.06716792483569065,13,3,4,6,0.0,1050.0,2000.0,4500.0
265,12610,489.0393903946571,480,6300.0,16,16,0.0,0.0,0.0,0.11706639325831207,0.1336319027254384,0.0,6,3,0,7,0.0,1050.0,0.0,5250.0
266,12611,460.66172176721204,480,7500.0,26,26,0.0,0.0,0.0,0.17734319936351592,0.25254249360016745,0.0693856216559861,13,5,1,7,0.0,1750.0,500.0,5250.0
267,12612,475.4031175954476,480,10150.0,28,28,0.19735768837852724,0.0,0.0,0.19983990736550328,0.3057396634247411,0.06394465752628349,9,9,2,8,0.0,3150.0,1000.0,6000.0
268,12613,474.0256039332942,480,7150.0,23,23,0.10379485421552821,0.0,4.998440277517751,0.15329051181339065,0.22864861471825862,0.2646869531632122,10,4,4,5,0.0,1400.0,2000.0,3750.0
269,12614,465.0196946039495,480,6200.0,29,29,0.2895834126222486,0.010175533618703115,0.0,0.15318594544585595,0.2968705786443299,0.17707872466471125,16,7,3,3,0.0,2450.0,1500.0,2250.0
270,12615,466.7847270529029,480,11750.0,30,30,0.013546078328442946,0.0,3.4355551432949674,0.20261716598954838,0.17376992907810013,0.1711162859138715,7,10,6,7,0.0,3500.0,3000.0,5250.0
271,12616,486.58759116387654,480,8000.0,25,25,0.06055439580326038,0.0,0.0,0.1598818194081502,0.13940863450119315,0.1278842996372632,10,5,5,5,0.0,1750.0,2500.0,3750.0
272,12617,503.76621830393435,480,3750.0,19,19,0.0,0.0,0.0,0.10144889396780145,0.22252508305628416,0.026775044072895476,11,5,1,2,0.0,1750.0,500.0,1500.0
273,12618,496.94547535076634,480,8050.0,30,30,0.12699768287114732,0.0,0.0,0.1745564201600479,0.23637599396724165,0.08067424937133012,16,3,5,6,0.0,1050.0,2500.0,4500.0
274,12619,415.99763376427995,480,6800.0,20,20,0.0,0.0,0.0,0.15229914892444923,0.11254760090308329,0.07397077730402409,8,3,4,5,0.0,1050.0,2000.0,3750.0
275,12620,569.8053158877881,480,5250.0,25,25,0.0,0.0,23.96857650169727,0.11410678826887571,0.26603080044862903,0.30533201534076315,12,10,2,1,0.0,3500.0,1000.0,750.0
276,12621,566.807837981269,480,8850.0,33,33,0.0,0.0,0.0,0.15702166847916071,0.349482869051848,0.23662788411124583,14,11,4,4,0.0,3850.0,2000.0,3000.0
277,12622,470.00818862682814,480,8450.0,25,25,0.0,0.0,0.0,0.16355267140064184,0.28998402503407805,0.0027698840540999127,10,7,0,8,0.0,2450.0,0.0,6000.0
278,12623,524.623272850536,480,5350.0,27,27,0.0,0.0,0.0,0.13803987644928378,0.32359587660894296,0.02320312863528123,16,6,2,3,0.0,2100.0,1000.0,2250.0
279,12624,475.2223979588425,480,7250.0,21,21,0.13812719906464585,0.0,0.0,0.13086898405013495,0.23552643986190855,0.09496413010326706,8,5,2,6,0.0,1750.0,1000.0,4500.0
280,12625,476.59995313923463,480,3550.0,16,16,0.01357194066022771,0.0,0.0,0.08514633906130878,0.18124370825435512,0.012160456431152765,9,3,2,2,0.0,1050.0,1000.0,1500.0
281,12626,551.8795950394365,480,2800.0,15,15,0.0,0.0,0.0,0.06573733632140125,0.29669705075374003,0.032047307267538024,9,3,2,1,0.0,1050.0,1000.0,750.0
282,12627,511.3491878463409,480,9900.0,28,28,0.0,0.0,0.0,0.1890253222901617,0.1565918347939361,0.02057738605442142,12,4,2,10,0.0,1400.0,1000.0,7500.0
283,12628,498.1075426021024,480,7150.0,26,26,0.15774268477114306,0.0,0.0,0.1708453323166442,0.2848661805482392,0.01335639723167272,14,4,1,7,0.0,1400.0,500.0,5250.0
284,12629,487.1695556163795,480,11250.0,29,29,0.0,0.0,0.0,0.19684915618793583,0.27062995474406004,0.02275954528331893,8,10,2,9,0.0,3500.0,1000.0,6750.0
285,12630,497.5738074212706,480,4250.0,23,23,0.0683977073084807,0.0,0.0,0.12322148399037748,0.1892231536755051,0.022170856617051784,14,5,2,2,0.0,1750.0,1000.0,1500.0
286,12631,463.1312976925694,480,5450.0,24,24,0.6629029584633045,0.19296262193206815,0.0,0.1663412071264688,0.27461046624202295,0.0641912988195736,13,7,0,4,0.0,2450.0,0.0,3000.0
287,12632,518.0943247685752,480,6350.0,22,22,0.08187433238368284,0.0,0.0,0.12283674197010205,0.27412138075754505,0.04866638040050524,9,6,4,3,0.0,2100.0,2000.0,2250.0
288,12633,491.673059231107,480,10100.0,31,31,0.2580468119194701,0.0,1.1542347249719473,0.19137278238486566,0.2178140384316901,0.35493668476568463,14,1,9,7,0.0,350.0,4500.0,5250.0
